source_idx,target_idx,ratio
20,4,2.400552222501177e-6
20,5,5.485686574529685e-6
20,6,0.00002033898242597536
20,7,2.6411504799224543e-6
20,8,0.00018764900266946772
20,9,0.0005594231517529807
20,10,0.00002955462604646741
20,11,0.000010186666278866029
20,12,0.000021928160120847016
20,13,0.000017574133585553824
20,14,7.513880843042633e-6
20,15,0.000029946369093193394
20,16,4.038055838030666e-6
20,17,9.97254624800726e-6
20,18,7.6622894086167e-6
20,19,0.00003780255152493711
20,20,0.9659913981958018
20,21,2.0009793663306375e-6
20,22,0.00006034693027779555
20,23,0.000015145124636254152
20,24,0.00008460683711825599
20,25,0.000030977315051268045
20,26,0.0003905777100869864
20,27,0.00002043413986817653
20,28,0.0005379265362102029
20,29,7.84269074396424e-6
20,30,0.000012442893223514227
20,31,0.006082460548317553
20,32,0.0000195396051870109
20,33,0.00012173695113745455
20,34,0.000052907222145727716
20,35,1.6560046975234785e-6
20,36,0.00003940627330133082
20,37,0.000042947957106751385
20,38,1.5865677583901742e-6
20,39,0.0005447360288734831
20,40,0.000023980706780562496
20,41,0.000018303842358761578
20,42,0.000034502981423927074
20,43,0.000015571659820108765
20,44,0.000028932682392496503
20,45,0.000037802341046188565
20,46,0.00007453435556045638
20,47,0.00009670244040672946
20,48,0.0181540901389528
20,49,0.0000438151085027359
20,50,0.00036907414874550766
21,1,0.000045446180635577275
21,2,0.000029850133930713122
21,3,0.00003132523902102106
21,4,0.00004724630312180427
21,5,4.168631539083805e-6
21,6,0.0029951080237572776
21,7,1.0141308880551033e-6
21,8,0.00006309687110078457
21,9,0.000017714637429331642
21,10,0.0002858724317376361
21,11,0.000996498887403079
21,12,0.0000341241080532095
21,13,0.00009030117622166294
21,14,0.0005443011433920935
21,15,8.003472282339806e-6
21,16,0.000022584492223806086
21,17,0.000044537793930226314
21,18,0.00020594728373633965
21,19,0.000019051468794315722
21,20,0.00001101518893907734
21,21,0.9724809601859258
21,22,4.164893576446588e-7
21,23,0.0002745478877750123
21,24,0.000013316321987704651
21,25,8.978339116577492e-6
21,26,4.479562067543491e-6
21,27,1.0491935954372903e-6
21,28,0.00034029077303915145
21,29,0.00031671232256862993
21,30,0.00009340161542959105
21,31,0.00001979915399851941
21,32,9.690899828892589e-7
21,33,0.000013723018501084825
21,34,9.047537763745872e-6
21,35,4.513759791836077e-6
21,36,5.322704334135667e-6
21,37,0.00007901181853543414
21,38,2.898033164960914e-6
21,39,4.223588857526903e-6
21,40,5.148935409884724e-6
21,41,0.020543929368717382
21,42,4.969327849778951e-6
21,43,0.00001518218318874157
21,44,1.2250014083994437e-6
21,45,0.00005899014763711393
21,46,0.0001278198795177728
21,47,0.000032687432925882515
21,48,0.00001181514383569571
21,49,9.460042020727737e-6
21,50,0.000010590852949119809
21,51,7.111489363438165e-6
21,52,2.0120124509269118e-7
22,1,0.00014693322681643317
22,2,0.00001783232148905116
22,3,0.00006642892372722581
22,4,8.77973415281347e-6
22,5,6.022804002076364e-6
22,6,0.000017498084771160663
22,7,2.4345654131389902e-6
22,8,0.0035731483576237153
22,9,0.00008816807109453757
22,10,0.000022496997927452966
22,11,8.977712915075541e-6
22,12,0.0001818634933772452
22,13,0.00003556393350891757
22,14,0.000017307593451014806
22,15,0.00001008086272019788
22,16,0.0000323846711501658
22,17,0.00044535494579659726
22,18,0.00001786544161588956
22,19,0.00016979117341743455
22,20,0.0001834220280627871
22,21,2.696760796073456e-6
22,22,0.9212825087315734
22,23,0.000018730139998662157
22,24,0.00004026786842760446
22,25,0.028506365950742303
22,26,0.00024047013118046426
22,27,6.291205192890964e-6
22,28,0.0007743486329360363
22,29,0.000011822738555936755
22,30,0.000051877855700347146
22,31,0.0011050110753053218
22,32,0.000010714124941702605
22,33,0.00004916004912102818
22,34,0.000026724434728041407
22,35,9.948854393878653e-7
22,36,6.6566058590489315e-6
22,37,0.000016181846410676878
22,38,9.096230354698878e-7
22,39,0.00005913453619962901
22,40,0.00001697834836120179
22,41,0.000022029943430041505
22,42,0.00014576039658152675
22,43,0.0013465162947675275
22,44,0.0010588992920332293
22,45,0.00010980691371926556
22,46,0.0003343611038658281
22,47,0.00003880235340583073
22,48,0.00012734688769361683
22,49,0.00001835961279555974
22,50,0.03951791671416925
23,1,0.000019839739847221354
23,2,0.0009814511429230262
23,3,0.00017452415527481672
23,4,0.0009116828753330013
23,5,0.000017820947558887493
23,6,0.00011530191298088367
23,7,5.390130244278161e-6
23,8,0.00016789994376390096
23,9,0.00002444951237806108
23,10,0.00004512799868573243
23,11,0.00045444135931434616
23,12,0.00007853607529540086
23,13,0.001491049788528967
23,14,0.00889816387526599
23,15,3.480769242281947e-6
23,16,0.00011413802880990793
23,17,0.000023567232835030254
23,18,0.009598323583565115
23,19,0.00014010861430152039
23,20,0.000018745535816551638
23,21,0.00018842051381451024
23,22,9.12328253282257e-6
23,23,0.9701900759166894
23,24,0.00001496327276922062
23,25,0.000016277155617864017
23,26,0.000018301906496876132
23,27,5.597347717363016e-6
23,28,0.0015589634107601618
23,29,0.0017499651098735998
23,30,0.0003103813287314913
23,31,0.000047598011375016835
23,32,7.349744748478642e-6
23,33,0.000013719070060883226
23,34,7.782518005685547e-6
23,35,1.810595320890904e-6
23,36,5.298112190972878e-6
23,37,0.000010113496912477354
23,38,1.6953959011113244e-6
23,39,0.000011044098177172925
23,40,0.000028234033704050924
23,41,0.0016058880469721826
23,42,0.00001846950886481239
23,43,0.00005498067801719719
23,44,0.000010411725736332755
23,45,0.00034000191832391874
23,46,0.0003412857905537579
23,47,0.00003234208745814637
23,48,0.000020285681861908936
23,49,0.000020436904907524203
23,50,0.00007035231830920291
23,51,1.7808295756762431e-6
23,52,3.0069660547425845e-6
24,1,0.00011586299549483476
24,2,0.00002963250672588889
24,3,0.00003918824574256205
24,4,7.865514738616892e-6
24,5,0.0001891659725690166
24,6,0.0000375562435588226
24,7,1.7971159320044538e-6
24,8,0.0001133186960190981
24,9,0.0009853006036402866
24,10,0.0000838190481221409
24,11,0.000019008546449156834
24,12,7.495777233118961e-6
24,13,0.00002873254308626995
24,14,0.000014312326928748479
24,15,0.0011107570948474404
24,16,0.00005300556395145702
24,17,8.86544746749111e-6
24,18,0.000010859871608013677
24,19,0.00004630681877376752
24,20,0.00009384966298493184
24,21,0.000014904614308784532
24,22,0.00002361051026339708
24,23,0.000015735050006072868
24,24,0.9729278688797558
24,25,0.000033815972786379337
24,26,0.00012399519523659993
24,27,0.0012536317261672373
24,28,0.0014692695558924187
24,29,0.000013563027317205935
24,30,0.00004960558711241167
24,31,0.00009762626966462816
24,32,0.0030096222732671875
24,33,0.0036739114905105508
24,34,0.0022992501474538964
24,35,2.9216245958109765e-6
24,36,0.00041944375697902143
24,37,0.0007789266164921568
24,38,3.3167851445697795e-7
24,39,0.00031832727529801955
24,40,0.00024174777882673878
24,41,0.00005074140162423191
24,42,0.00009471090258362693
24,43,0.000019148871974504077
24,44,7.827365058955504e-6
24,45,0.00012233610738489204
24,46,0.00010388822821678087
24,47,0.003985646156546328
24,48,0.00013337832357905206
24,49,0.005586444743899509
24,50,0.000130151078332388
24,51,6.977582455975184e-7
24,52,2.194362319033183e-7
25,1,0.00003123049492457197
25,2,0.000028593123648331586
25,3,0.00006590369163942861
25,4,0.000011576195353113247
25,5,2.386822426148142e-6
25,6,0.000014209622936449457
25,7,0.000011368565251023194
25,8,0.023498086263774018
25,9,0.00004451512646678547
25,10,0.000014378100339616915
25,11,6.772777395828652e-6
25,12,0.00025792096222320863
25,13,0.0000327106587991739
25,14,0.000013301010302833575
25,15,8.41509455344547e-6
25,16,0.000014941160205791343
25,17,0.004642330324044164
25,18,0.000012537816903963586
25,19,0.00008288398977803247
25,20,0.0000456958539107894
25,21,4.262030637700681e-6
25,22,0.014942127618530837
25,23,0.000021743426476489013
25,24,0.00004141076510466701
25,25,0.9427189727948504
25,26,0.00009806120309783588
25,27,8.073734180262504e-6
25,28,0.0004433192949631881
25,29,9.839478267150523e-6
25,30,0.00006748529013782703
25,31,0.00017954244617998931
25,32,7.97396940841636e-6
25,33,0.000012192335194051864
25,34,0.000017227578342325063
25,35,1.1091014539605074e-6
25,36,6.844403385872038e-6
25,37,4.884920943970839e-6
25,38,5.874325988974904e-7
25,39,0.00002110376659318492
25,40,6.876059515400142e-6
25,41,0.00002728722836557628
25,42,0.00005344247475259479
25,43,0.009734666598721211
25,44,0.00018151262278012578
25,45,0.00005204271247296712
25,46,0.000307692356284726
25,47,0.00002481385786812564
25,48,0.00003488146633471494
25,49,9.803096811890382e-6
25,50,0.002120462280868887
26,1,0.017229886122961453
26,2,0.00002797349843510946
26,3,0.00010139200132568939
26,4,0.000012868547258736233
26,5,0.000016751109226260028
26,6,0.000030092264182121657
26,7,1.3623376964580822e-6
26,8,0.0004340418312989558
26,9,0.0036525731332416314
26,10,0.000048087935933239915
26,11,6.160522847609672e-6
26,12,0.00006545153085220903
26,13,0.000045221418864096964
26,14,0.00003092312942915034
26,15,0.00004912781900128931
26,16,0.0000308687400420331
26,17,0.000042368464891489554
26,18,0.000020535715496582784
26,19,0.00016964798780531873
26,20,0.0008807413653559587
26,21,3.7611791035795202e-6
26,22,0.0001616451671784606
26,23,0.000046769986552716316
26,24,0.00025283762857544555
26,25,0.00015776182887207836
26,26,0.9289812794392386
26,27,0.000032345975889613656
26,28,0.0010320741494692187
26,29,0.00001936769084981724
26,30,0.00008109343451701595
26,31,0.03934127600142924
26,32,0.00002435827103700988
26,33,0.00011621756184682891
26,34,0.00008817702426790076
26,35,6.015712816922203e-7
26,36,0.00003753096046048242
26,37,0.00007788628735676668
26,38,2.0737837601856386e-6
26,39,0.0005236277735948504
26,40,0.00004204865894859941
26,41,0.000041284924179373003
26,42,0.0009264030596870564
26,43,0.00007903271151645707
26,44,0.0001386971841791965
26,45,0.00011300278829896549
26,46,0.00026931532952238443
26,47,0.0001976449134071704
26,48,0.0018971405482583836
26,49,0.000058314967390949666
26,50,0.002360353723184796
27,1,0.000018616995478373534
27,2,0.00002080171090427356
27,3,0.00001312537482831501
27,4,1.8384486763692261e-6
27,5,0.000028672306257733328
27,6,0.000023894922670874947
27,7,6.373750873869002e-6
27,8,0.00004879089129150749
27,9,0.00008207083120669369
27,10,0.00002368956404213158
27,11,6.189353101746409e-6
27,12,3.102289302933312e-6
27,13,0.000010441766257923182
27,14,0.000010023085525381699
27,15,0.026153840436966135
27,16,0.00002876159620601551
27,17,4.880042270465592e-6
27,18,4.28488597932748e-6
27,19,0.000023661423679502932
27,20,0.00003472962246738028
27,21,2.1999821915489404e-6
27,22,0.000012855235599385405
27,23,4.8880882685779e-6
27,24,0.001775452059641333
27,25,8.365197298958426e-6
27,26,0.000022258655485533036
27,27,0.9412166598269693
27,28,0.00044499997633589496
27,29,4.902653588237608e-6
27,30,0.0000128087338564491
27,31,0.0000342987283223196
27,32,0.011344230121855401
27,33,0.011803947961722919
27,34,0.000041739997468812396
27,35,3.0870225372843208e-6
27,36,0.005916092108072241
27,37,0.000040929786089667285
27,38,2.2459475346110447e-6
27,39,0.00014701882941523388
27,40,0.000024440936481234813
27,41,0.000014672558373018684
27,42,8.350755763885047e-6
27,43,1.720440704055378e-6
27,44,5.164334203767136e-6
27,45,0.00006849785131416165
27,46,0.000026340699789372786
27,47,0.00018800275063066236
27,48,0.00006774276533746813
27,49,0.0001697607811873795
27,50,0.00003761896102027455
27,51,3.1255608051658333e-7
27,52,6.043988735850714e-7
28,1,0.000040317031532489016
28,2,0.00012428157932969038
28,3,0.00016149145840194736
28,4,0.00004324756810654712
28,5,0.0007825209638633497
28,6,0.00012059548683623226
28,7,0.0000642926204529582
28,8,0.00025233995324659843
28,9,0.00014025686325140645
28,10,0.00017138342661068934
28,11,0.00006525756039304072
28,12,0.00003235171040608247
28,13,0.0005268121361432212
28,14,0.00006912576004195274
28,15,0.00007403536074814883
28,16,0.0003947150255476877
28,17,0.000018869184969281562
28,18,0.00007274118609614342
28,19,0.0046552342651898105
28,20,0.00004708145052747651
28,21,0.000020621987440251217
28,22,0.00002281457861685922
28,23,0.00012116015384269001
28,24,0.00008825001340097907
28,25,0.000023605810693137836
28,26,0.000037784201738590124
28,27,0.00002039265109562223
28,28,0.9807275432337462
28,29,0.00011961198341462899
28,30,0.00015066044041260723
28,31,0.00007433836343168356
28,32,0.00002716633046456384
28,33,0.00008449086352260178
28,34,0.00003948544610538025
28,35,0.00006370412732052859
28,36,0.00005461310453831817
28,37,0.00011985445179855683
28,38,0.00004659415272749779
28,39,0.0000721499516024344
28,40,0.0005611401052197424
28,41,0.0001349134950056547
28,42,0.00005609542246862535
28,43,0.000026966901239048023
28,44,0.00001179308409394311
28,45,0.008582285415306047
28,46,0.00027553923480515697
28,47,0.00021538436908568882
28,48,0.00007877794994770976
28,49,0.00010016921720720141
28,50,0.000180642084810285
28,51,8.446469559463261e-7
28,52,3.6556362474166785e-6
29,1,3.819734360499335e-6
29,2,0.00001288509608361583
29,3,0.00005211952152739078
29,4,0.0004551844646991951
29,5,3.1039381430626275e-6
29,6,0.000045194495806554424
29,7,0.000020929495173719254
29,8,0.00007867461951427193
29,9,7.790702691563293e-6
29,10,0.000012423633072848382
29,11,0.004478687102265427
29,12,9.107804984922395e-6
29,13,0.0000681500597238847
29,14,0.0022470179288793407
29,15,3.066000298770243e-6
29,16,7.727754207999692e-6
29,17,6.291608595003031e-6
29,18,0.0029913396241756495
29,19,0.00001052054789917384
29,20,3.5999639150381045e-6
29,21,0.0000902516241395557
29,22,1.52158934372144e-6
29,23,0.00045403352952702846
29,24,3.400810132757178e-6
29,25,3.121386685800548e-6
29,26,2.4953167337569646e-6
29,27,8.307958054543335e-7
29,28,0.00045562697470801877
29,29,0.9856969842853698
29,30,0.00011781993958057946
29,31,9.667869774382597e-6
29,32,9.79402942486306e-7
29,33,4.212867859012121e-6
29,34,1.651506162163716e-6
29,35,0.000018265535727167874
29,36,2.7824535191775712e-6
29,37,7.723113468758707e-6
29,38,0.000013376130871879321
29,39,2.9193195063288694e-6
29,40,3.6469285145607774e-6
29,41,0.0023582921415809923
29,42,2.159790490624776e-6
29,43,7.2894789732338574e-6
29,44,8.469548117307768e-7
29,45,0.00003641413756162599
29,46,0.00005706133569170596
29,47,7.4842785799319285e-6
29,48,0.00001225222024469227
29,49,2.6356294449071218e-6
29,50,0.000012729762660720011
29,51,0.000026949528981957005
29,52,0.00006693926458758062
30,1,0.000010790581489609744
30,2,0.0024181330205713574
30,3,0.017171170442984114
30,4,0.00450386657027734
30,5,5.5751808446918175e-6
30,6,0.000024387080989871028
30,7,3.903373455218686e-6
30,8,0.0002092838398417308
30,9,0.00001729043420247889
30,10,0.000011807773956692242
30,11,0.000057775791603378376
30,12,0.00018614645685139638
30,13,0.00009860467925541811
30,14,0.00004371435346137822
30,15,8.07248562474872e-6
30,16,0.00014038104302109927
30,17,0.00011012791163244427
30,18,0.0005360556502232914
30,19,0.00003027736599171478
30,20,6.805614281168734e-6
30,21,0.000026701852224357985
30,22,7.973564628248072e-6
30,23,0.00010644571853656513
30,24,0.000011408785663585857
30,25,0.00001672620339549617
30,26,0.00002255705613395312
30,27,2.102815776349338e-6
30,28,0.0006342813933506309
30,29,0.00015207660632970643
30,30,0.9713937681881875
30,31,0.00013931525460735112
30,32,2.9875553195001897e-6
30,33,9.110164795874496e-6
30,34,3.62672600101682e-6
30,35,4.672462249738065e-6
30,36,4.314637475537929e-6
30,37,0.00001031869022360872
30,38,2.94180198223338e-6
30,39,0.000011136112430804692
30,40,0.00001605666024731349
30,41,0.00010636646948345204
30,42,2.604753604754112e-6
30,43,0.00008907755616753069
30,44,0.00006086321847347755
30,45,0.00012206319563175687
30,46,0.0012985164392315617
30,47,0.000023004558897659597
30,48,0.000011015790387747087
30,49,0.000015937125806223112
30,50,0.0000961276348570002
30,51,4.0252797551068215e-7
30,52,1.3288293649994507e-6
31,1,0.0032283567269443016
31,2,0.000033274594394697985
31,3,0.0001121359069089479
31,4,0.000013026743313703439
31,5,9.306649798241844e-6
31,6,0.00001759538623564103
31,7,5.564818982537227e-6
31,8,0.0004168588713327381
31,9,0.0004235820546838174
31,10,0.000024920388948717365
31,11,0.00002401836110895528
31,12,0.00009896962415174893
31,13,0.000044876352496986226
31,14,0.000026413180512826125
31,15,0.0000284669814107338
31,16,0.000028378232454795394
31,17,0.00003127478614578097
31,18,0.00002312858095234083
31,19,0.0002690209446748573
31,20,0.006649155315587199
31,21,6.005408347678066e-6
31,22,0.0004020605847961107
31,23,0.0000424842911591677
31,24,0.0001118143117325563
31,25,0.00015116123263686374
31,26,0.020341628061466714
31,27,0.000012155171067722682
31,28,0.0009670230920653968
31,29,0.000021979752947776557
31,30,0.00012871071521145802
31,31,0.9546235879463291
31,32,0.000021213594921253877
31,33,0.00009104277870323391
31,34,0.0000574426390205955
31,35,5.282467813789143e-6
31,36,0.000025572952051389343
31,37,0.00003963852795573918
31,38,3.5342045382220655e-6
31,39,0.00023676604002252695
31,40,0.00001905229956762829
31,41,0.00003811090996435932
31,42,0.0005029973411260884
31,43,0.00008666189463382601
31,44,0.00015324319853132268
31,45,0.00010812775910510457
31,46,0.00028753827292209573
31,47,0.00011284052266499708
31,48,0.0013525258610506967
31,49,0.00003192403021981372
31,50,0.00850933728867486
31,52,2.1234771258909985e-7
32,1,0.00005166301569161102
32,2,0.000013240674502783012
32,3,0.000010485395245039079
32,4,4.9771153193778796e-6
32,5,0.000032160607560450406
32,6,0.000029281440529903053
32,7,2.360450276095355e-6
32,8,0.00006418585000674782
32,9,0.00009057069651353966
32,10,0.000030374404116807273
32,11,8.485088749896063e-6
32,12,4.2773772620219845e-6
32,13,0.000019001962291430754
32,14,4.591780462007433e-6
32,15,0.005380641889375806
32,16,0.000026418223628143174
32,17,5.450260277294529e-6
32,18,2.251837494352962e-6
32,19,0.00002275328067622569
32,20,0.0000568950376988311
32,21,2.086681928020509e-6
32,22,5.279281648071458e-6
32,23,0.000016744597106942542
32,24,0.004095628582609965
32,25,0.000012415065455552415
32,26,0.000022395120112344836
32,27,0.01167884185836044
32,28,0.000629549051470007
32,29,6.27603810895677e-6
32,30,0.000012064500191094068
32,31,0.000040553750991225684
32,32,0.9537158990688722
32,33,0.000171842552336273
32,34,0.000048230404509807693
32,35,2.840220022952776e-6
32,36,0.021719712583982427
32,37,0.00009012755298834214
32,38,2.178838227680721e-6
32,39,0.00004622237612691838
32,40,0.000026209099717375774
32,41,0.00002293425978302182
32,42,0.000026178845108009302
32,43,2.9189579602998246e-6
32,44,2.6384804310683976e-6
32,45,0.0000471858820547762
32,46,0.00002360990386276505
32,47,0.00021249563296550249
32,48,0.00005190627625367201
32,49,0.0013478631436041632
32,50,0.000057105005531756595
33,1,0.000060128268755680685
33,2,0.00001378269357377282
33,3,0.000011825261374223573
33,4,3.145256875340716e-6
33,5,0.000020021205067999728
33,6,0.000017920857214393314
33,7,6.6238585632627724e-6
33,8,0.00004461684942368106
33,9,0.00009927569677350493
33,10,0.000021672768274049564
33,11,6.216352323752623e-6
33,12,5.2978139595567275e-6
33,13,0.000010227511448484875
33,14,7.415534706302033e-6
33,15,0.00041523809540480733
33,16,0.000011764294549678735
33,17,6.117716202989957e-6
33,18,5.014737994881405e-6
33,19,0.000010854733689457816
33,20,0.00009283874880813061
33,21,5.4780108332909775e-6
33,22,0.00001414144446388568
33,23,6.362463141328251e-6
33,24,0.0015746713243241712
33,25,6.415603755635514e-6
33,26,0.000029069222550433603
33,27,0.0036845238838861248
33,28,0.0005523378403846782
33,29,8.172038178868698e-6
33,30,0.000014426176221801322
33,31,0.000059389306342753793
33,32,0.000060430101753156874
33,33,0.9902325251549721
33,34,0.00007191044069800112
33,35,5.905321912261826e-6
33,36,0.00015315991747631144
33,37,0.000056620444904243495
33,38,5.1264005515271e-6
33,39,0.0018937004978184003
33,40,0.000017543776175674437
33,41,0.000019538994094403727
33,42,5.413771229919537e-6
33,43,6.839719671087898e-6
33,44,3.2609683638944133e-6
33,45,0.000030636702505997265
33,46,0.00003234991813848054
33,47,0.00014383857768625877
33,48,0.0002691843380165474
33,49,0.00012452778553367447
33,50,0.00004169062294791467
33,52,8.109764829970139e-7
34,1,0.0004177802561859517
34,2,0.00006522313225375054
34,3,0.00004969075633301465
34,4,9.47871237066953e-6
34,5,0.00045617456961931987
34,6,0.00006048433542748707
34,8,0.0001398164612183218
34,9,0.012992032714063089
34,10,0.0001305783664748598
34,11,0.000016664798360754993
34,12,0.00001142043416047131
34,13,0.00006241673456609898
34,14,0.000013587577656041318
34,15,0.000120463849293049
34,16,0.000039242488238610804
34,17,0.00002111384718804086
34,18,0.000013356282680023544
34,19,0.00009218824823452792
34,20,0.00026754647807517614
34,21,0.000017154330774728946
34,22,0.000035519021353423515
34,23,0.000029568373099004032
34,24,0.007113013558435989
34,25,0.00004129496312454693
34,26,0.00018114200263877103
34,27,0.00010952791331490906
34,28,0.0018448078896791563
34,29,0.000022222963000085794
34,30,0.00004820864124686781
34,31,0.0002627965872939968
34,32,0.00010764828038203123
34,33,0.0004576150124546476
34,34,0.9275831182572067
34,35,1.1630007359216948e-6
34,36,0.00013087044513663466
34,37,0.0010516133266004776
34,38,2.828772050506766e-6
34,39,0.00743677636899748
34,40,0.0006964998384855359
34,41,0.00007747952854640701
34,42,0.00038370988160090484
34,43,0.000041915199108201295
34,44,0.000038329334554574485
34,45,0.00013534177510026392
34,46,0.00013588537889113855
34,47,0.03489446646515256
34,48,0.0005365192285558735
34,49,0.0013523294247027487
34,50,0.00025069746412691163
34,52,6.767312498641764e-7
35,1,2.7372735539763797e-6
35,2,3.4308844544542098e-6
35,3,9.001194515245483e-6
35,4,2.13664341712034e-6
35,5,1.170389102163682e-6
35,6,1.9510825251239415e-6
35,7,0.000014939054029075288
35,8,0.00009136739435255591
35,9,1.6255218717436682e-6
35,10,2.9461825778792444e-6
35,11,0.000010666802169223232
35,12,2.8146629292278464e-6
35,13,2.1168676161681007e-6
35,14,4.191312411160105e-6
35,15,0.00001697538283179863
35,16,5.093965880623225e-7
35,17,3.985163318960184e-6
35,18,0.000011588652744281483
35,19,2.226252167411512e-6
35,20,3.0994812037188996e-6
35,21,1.7611591604357712e-6
35,22,1.1095370596162235e-6
35,23,2.8486724102126735e-6
35,24,3.1052904148033497e-6
35,25,1.4866127285327404e-6
35,26,5.782613355538469e-7
35,27,2.639585326199938e-6
35,28,0.0002905273378924594
35,29,0.000018720160462126517
35,30,9.60111241166205e-6
35,31,4.716011039914225e-6
35,32,3.086349270616121e-6
35,33,0.000010215275116868053
35,34,4.799832836634691e-7
35,35,0.9982466921552761
35,36,0.000014690704690836605
35,37,3.7486661067846366e-6
35,38,0.0011048271805213438
35,39,4.440262702269595e-6
35,40,1.7182355452006668e-6
35,41,0.000028048473656713616
35,42,6.41906696074864e-8
35,43,4.705405334620189e-6
35,44,3.054509897220312e-7
35,45,6.776778592716977e-6
35,46,0.000016236533534657408
35,47,3.9780743008360686e-6
35,48,0.000011339557779332737
35,49,4.194317175514131e-7
35,50,9.314257574664379e-6
35,51,2.1017770218567706e-7
35,52,2.1295210127256096e-6
36,1,0.000010903880018604527
36,2,2.7852924106213224e-6
36,3,7.863817147367547e-6
36,4,2.8559363606389087e-6
36,5,0.000010889766137630234
36,6,7.843590564421978e-6
36,7,4.676055493540177e-6
36,8,0.00004137227026868017
36,9,0.000034899577363226075
36,10,0.000013083778874440966
36,11,6.477911065673583e-6
36,12,3.215156994979133e-6
36,13,6.027211113011253e-6
36,14,2.9379235970381464e-6
36,15,0.02637736362106778
36,16,6.4458690770884226e-6
36,17,4.430665297128386e-6
36,18,2.4097339651180445e-6
36,19,9.365566385931715e-6
36,20,0.000029071575728685077
36,21,2.1154670013180867e-6
36,22,1.879245857863215e-6
36,23,2.6871785743060032e-6
36,24,0.00016368211916008746
36,25,4.873960431955585e-6
36,26,0.000013088810671795368
36,27,0.0018115019128117382
36,28,0.00035973679735525673
36,29,5.635824248175886e-6
36,30,7.2200576907792315e-6
36,31,0.000016988018774771028
36,32,0.00644881133672812
36,33,0.00015617291327219942
36,34,0.000017214039657416113
36,35,0.000014344747291453807
36,36,0.9639674084655926
36,37,0.000027926674103980416
36,38,7.794900159898752e-6
36,39,0.00003836169000268268
36,40,8.335687921491355e-6
36,41,0.000011290359327995505
36,42,5.504947820197446e-6
36,43,3.4417990871741415e-6
36,44,8.893732884380901e-7
36,45,0.000020236373208098195
36,46,0.000015254794433713438
36,47,0.00006591812321490719
36,48,0.000028043026652681573
36,49,0.00017183095967315197
36,50,0.000016745635232580892
36,52,1.4556182173866604e-7
37,1,0.00010811354561524652
37,2,0.00004834498202384503
37,3,0.00003911891804780073
37,4,0.000012306503501887426
37,5,0.006663150395226602
37,6,0.0005990851443529134
37,7,1.1970587277445164e-6
37,8,0.0000701515473437901
37,9,0.0006997773038462688
37,10,0.006267257442631089
37,11,0.00007425328018911632
37,12,0.000018769279666739463
37,13,0.00004085078780401091
37,14,0.00003786718574836204
37,15,0.00010257581028440109
37,16,0.00005641088630818536
37,17,0.000012777236204350975
37,18,0.0000201926824814156
37,19,0.00007816741293535344
37,20,0.00008351228330465047
37,21,0.0000804621729864797
37,22,0.000011378942733712184
37,23,0.000018193429710384897
37,24,0.001080989974953051
37,25,0.000022371345565487463
37,26,0.00006298966944244296
37,27,0.00005056517902287477
37,28,0.002570820549254124
37,29,0.00004574296999944474
37,30,0.000057539051835712716
37,31,0.00006073648830509911
37,32,0.00008662845189709865
37,33,0.0002056195183453255
37,34,0.000518792886927518
37,35,2.6979945169302347e-6
37,36,0.00008366581929363863
37,37,0.9631615973554559
37,38,3.4988385954833155e-6
37,39,0.00014689254254322945
37,40,0.0007872233393846116
37,41,0.00025126556087692756
37,42,0.00011530035286533313
37,43,0.000012123178291120146
37,44,7.349747993382731e-6
37,45,0.00028780501131137266
37,46,0.00009495471937964704
37,47,0.006079415069871261
37,48,0.00013270544817035914
37,49,0.00884520135079284
37,50,0.00008027844278629246
37,51,1.0146784922904706e-6
37,52,3.002321566615824e-7
38,2,2.550486846179639e-6
38,3,0.000010711244525436466
38,4,2.0061456423423444e-6
38,5,1.5392630905678288e-6
38,6,3.2653906887907e-6
38,7,0.00001375682012053549
38,8,0.000062363579813935
38,9,2.9304095806695405e-6
38,10,1.9525204216834986e-6
38,11,8.344438615253418e-6
38,12,1.8072529320400987e-6
38,13,1.1639980329011476e-6
38,14,4.887352317847443e-6
38,15,0.000011699576294959676
38,16,9.953802219498428e-7
38,17,2.7520552431675654e-6
38,18,8.638702213486494e-6
38,19,3.320576726682859e-6
38,20,3.919633245754634e-6
38,21,2.59719987623381e-6
38,22,5.924044646726644e-7
38,23,2.5131634944020703e-6
38,24,1.7397537804184668e-6
38,25,9.253168705877637e-7
38,26,1.3353163054148531e-6
38,27,1.602315151818355e-6
38,28,0.0002551485397585809
38,29,0.000014455682230470842
38,30,9.086049774967846e-6
38,31,3.0301532343412943e-6
38,32,2.2203368390187364e-6
38,33,5.541532937619578e-6
38,34,1.115228688079279e-6
38,35,0.001216855579229971
38,36,0.000011305185032465711
38,37,2.6485458082344844e-6
38,38,0.9982394017655669
38,39,4.22209732818176e-6
38,40,1.7421197811451578e-6
38,41,0.00002758749414857109
38,42,3.9638564006985187e-7
38,43,2.479073264036361e-6
38,44,9.637427043793411e-8
38,45,4.0900967850215245e-6
38,46,0.000016681122694093734
38,47,2.66379474485519e-6
38,48,7.907756638199709e-6
38,49,4.4121577949336135e-7
38,50,9.56992789217179e-6
38,51,3.8399820171022155e-7
38,52,1.019647213696361e-6
39,1,0.0006089519303099984
39,2,0.00001626614614682656
39,3,0.000020411890934210198
39,4,1.4689080780773325e-6
39,5,0.000023758745641442855
39,6,0.000018890836394688728
39,7,4.9141468243723605e-6
