id,area
18907_AM,529524860.89169407
18911,14281374.701144017
19024,13653830.49074133
19046_AM,65367639.29863446
19053_AM,998184024.8698146
19058_AM,66712053.953930594
19071_AM,98834716.54380189
19086_AM,2628324508.6316013
1913001,129619209.2126899
1913002,6761961.826483837
1913003,7020821.479013066
1913004,74202204.98719701
1913005,17895866.15956039
19151_AM,1712720365.6082585
19156_AM,1142447449.175835
19160_AM,595303544.3210394
19171,31234885.39423743
19190_AM,1879869739.1954608
19192_AM,329575990.61885214
19220_AM,30831594.686160512
19245_AM,1160149608.4705043
19257_AM,754913696.6731464
19274_AM,256700086.30268738
19280_AM,59248988.96325364
19319,11177651.81615304
19326_AM,61789676.62944743
19331_AM,46756219.388332695
20005_AM,75339039.47766808
20009,27241955.598959297
20010_AM,23481054.20818492
20013,25806256.147197403
20017,54963218.95075917
20018,69513614.70401089
20019,30104986.892465383
20022_AM,117765429.88558733
20025_AM,106004514.91132303
20027_AM,50272868.62941466
20028_AM,22689254.439848978
20029,50589419.0105828
20030,24777768.090318225
20032,38820871.38845283
20034_AM,54358914.11167027
20036,29589471.913872745
20039_AM,87691781.1523982
20040,39963964.587649114
20042,5131889.4238583585
20043_AM,93973334.49608342
2004501,487435.0456083693
2004502,28377210.217698805
2004503,4297169.881895023
2004504,8867718.72826528
20049,12274974.809284108
20051,42382019.14491136
20052_AM,94584542.91996977
20053,8489225.480676677
20055,33422745.87534499
20056_AM,52998626.46502396
20059,107684348.17457825
20061,9989135.07980873
20063,59624356.846784204
20064,10659013.534699759
20067,31919339.20527919
2006901,484268.51034236804
2006902,459323.1335214156
2006903,7179248.101919703
2006904,2370449.4351375815
2006905,2791910.072410384
2006906,36917021.71902968
2006907,10907675.681952178
20071,37293927.38294652
20072,22397943.35336646
20073,25747475.37341937
20074_AM,106960184.98117986
20075,17641416.528010707
20076,5625202.748646296
20077_AM,35434111.31514958
20079,14653406.936327994
20080,18551330.19707006
20081,10530078.197032722
20902,5808747.567685957
20903,12012499.105530875
21002,33901334.70563779
21005,860810241.1641153
21006_AM,474312051.0413152
21007_AM,209301086.59257498
21008_AM,709094844.5010152
21010_AM,240545149.27975035
21011,144972937.71608737
21013,49434770.80175222
21014_AM,134740469.76612085
21021,225609678.33702716
21023_AM,751738927.9041605
21025,173351793.81831792
21029_AM,623073250.2102265
21035_AM,385703073.18329513
21040_AM,346547156.2136305
2104101,671369.0053831346
2104102,1871375.024826262
2104103,43022999.2606525
2104104,1106912.0977734996
2104105,9468133.504616946
2104106,24861149.371188693
2104107,26092213.610006046
2104108,44506264.079691656
21042,49445571.15808569
21043_AM,156226307.34502023
21044,128149312.07756798
21049_AM,400588186.1180935
21050,203749058.9370676
21052_AM,100243101.18940774
21053_AM,296331640.8657613
21054,60514341.4643422
21055,49331675.52628581
21056_AM,394725757.8301749
21058_AM,697448569.1998618
21060,38862955.61412622
21061,72071065.61601193
21064,45434557.040439226
21069_AM,819483933.2599927
21070,118366893.03795773
21072,219012489.94535345
21074_AM,102269658.5773347
21076_AM,678527379.4119741
22017_AM,685353708.6354673
22021_AM,484508712.99393374
22039_AM,1313715764.0474927
22048,107660738.66310488
22053_AM,1036067712.4699202
22054_AM,1547457628.3685331
22060_AM,307041632.9729625
22061,25104144.915517326
22084_AM,1413724512.530058
22112_AM,495202429.08497643
22116_AM,593266280.2519555
22117_AM,519290054.6004244
2212501,253639.12283701496
2212502,2014769.7000667562
2212503,19922755.355525754
2212504,54862187.02420285
2212505,73364873.12809813
2212506,253909.00085725746
2212507,10103568.943673993
2212508,354705.5275847093
22130,406491419.6760834
22137_AM,750391549.5186567
22158,155146331.9843666
22199,587319344.1099807
22204_AM,894314564.7366589
22213_AM,450392826.75239813
22225_AM,325337596.04279804
22228_AM,893386712.6183188
22254_AM,516627145.64771324
22901_AM,1230905520.0775995
22907_AM,740949802.4194274
23002,261793804.7677614
23003,237186402.74293914
23005,966432562.2347174
23006_AM,232595715.0152275
23009,193076766.09340474
23010,117295813.90003996
23012_AM,386111781.9433292
23014_AM,123079051.10085252
23018_AM,297656655.0690528
23024,201598141.12233984
23025_AM,606236273.7297393
23026_AM,156854884.82970816
23028,305886015.1307741
23038,38637040.41601937
23039_AM,548046013.7732503
23044_AM,438082898.67098683
2305001,69281246.64186463
2305002,33820223.60415718
2305003,98747542.700856
2305004,87282360.92444028
2305005,105412925.7284133
2305006,6173700.61383132
2305007_AD,374874.5863542905
2305009,23765988.58061262
23053,149006183.76097822
2305501_AD,189972722.1504129
2305502_AD,2704683.2881832276
2305504,2178605.605852226
2305505,769993.7816950785
2305506,540243.6991565811
2305507,820705.977194805
23058,97862196.82489218
23059_AM,246376408.66178605
23060_AM,270625274.1859761
23061_AM,135742828.41597265
23063_AM,242407806.39994645
23066,147623653.18566188
23067_AM,208422643.4894448
23069_AM,261794769.8106763
23070_AM,317589490.23659414
23073_AM,370758469.5392746
23074_AM,61672454.401797265
23079_AM,493983022.242435
23082_AM,549257299.3158319
23086_AM,217524742.84789914
23087,158087668.66427135
23088_AM,203436769.7589926
23092,404651947.62063634
23093_AM,274314588.9857417
23094_AM,418950360.72720355
23095,239804489.9048337
23096_AM,326667159.64158183
23097_AM,320202867.7723126
23099,88746531.77725893
23902_AM,207418009.81553987
23903_AM,134339759.24037147
23904_AM,1038530955.5429008
23905_AM,192693108.70719358
24008,46791622.75305874
24010,19727851.337072384
24014,63365996.832806006
24015_AM,136562536.7718796
24021_AM,956467172.1204218
24030,32706342.00469922
24034_AM,101606126.42761217
24038_AM,56761733.90181043
24039_AM,206452121.97646418
24056_AM,300707442.82289076
24065_AM,152541785.6689921
24070_AM,245055103.5843006
24083_AM,1040725393.0680181
24088_AM,458124004.35583967
2408901,384052.0642156946
2408902,531074.2009361156
2408903,6794787.981949077
2408904,2283559.6793067055
2408905,958220.041010738
2408906,2655596.779765951
2408907,3018978.2131579947
2408908_AD,20387380.1786085
2408910,2052123.6132346836
24092_AM,1041985130.9262669
24094_AM,545154275.2067661
2411501,11872048.483956106
2411502,2660404.381240722
2411503_AD,231526387.16590106
2411505,37172565.77696807
24122_AM,1270925469.4224956
24134_AM,242960154.72214115
24139_AM,842922206.7481396
24142,64871031.47178196
24148_AM,416898037.42424786
24154_AM,599968756.6177251
24157_AM,170605064.86510783
24160_AM,873923939.5112835
24163_AM,271525455.419471
24169_AM,212621361.8948974
24170_AM,703439705.1505125
24175_AM,303447190.43802863
24181_AM,373241448.81831956
24183_AM,1542822339.806786
24188,58567866.012124315
24189,63649821.6052487
24196_AM,490034303.6834482
24202,228252672.29416698
24209_AM,642205438.6490409
24212_AM,332045793.13201195
24222,52701150.589933574
24223_AM,97200294.72132397
25003,79501961.62164795
25007_AM,392931083.42307955
25008_AM,319323609.748769
25011_AM,221969732.93903333
25012_AM,51194191.19655519
25019,48892431.26041252
25021_AM,78266747.5633864
25023,15255226.531768177
25025_AM,1234898512.5506618
25029_AM,262144439.8287141
25033_AM,101081866.5395629
25034_AM,856493964.6013534
25038_AM,139046803.15160134
25040,57223567.44203514
25048_AM,123636270.15588868
25050,35113263.05003413
25051_AM,640303216.7884531
25058,61716394.79564348
25062_AM,773185093.0696794
25072,55135160.17767745
25099_AM,61782505.34066569
25110,18184786.151230462
25113_AM,110571201.25597078
25119_AM,97833559.32516049
2512001,1594988.5846064033
2512002,17360467.66036416
2512003,1156505.2660284832
2512004,1434046.845735395
2512005,768739.247347228
2512006,1268886.2381296072
2512007,57767520.83742808
2512008_AD,130898197.16177212
25122_AM,106341228.12506354
25137,6952125.701536546
25158_AM,53940220.056818195
25171_AM,559173455.1185528
25172_AM,429755388.6055584
25173_AM,715208655.7356349
25189_AM,68717992.12592237
25192_AM,383445956.05225444
25193_AM,971889583.9551896
25203,15160219.128946759
25204_AM,456586624.4356207
25207,18244604.770622686
25209_AM,703995150.3825005
25217,88059924.55331743
25223_AM,737049437.218644
25228,23371679.422235347
25234,302695650.9234999
25240_AM,115617525.29298048
25243_AM,377836533.76362026
26002_AM,717851915.1102027
26005_AM,113918072.20174798
26011,194198812.1547224
26018,85477634.8269196
26021_AM,140154493.67766485
26026_AM,173981088.68841043
26036,93582814.35863812
26042_AM,418267671.7492735
26047_AM,614477808.0506302
26059_AM,712155632.1630827
26061_AM,1038144596.472901
26064_AM,94626474.29318914
26071_AM,42937033.853275
26084,20658103.175112598
2608901_AD,12581668.593810158
2608902,25977926.958484095
2608903,1214320.4933100378
2608904,20555649.007362682
2608905,18604948.10775314
26102,37466886.944833815
26117_AM,123143983.14031193
26125_AM,58856870.33689313
26129_AM,211486032.51427004
26138,40097842.2563235
26168,20464801.10714552
27005_AM,217677830.7906425
27006_AM,858145173.8077825
27010,177115201.446511
27011_AM,469077725.41960454
27013_AM,167358065.6942605
27014_AM,298771858.6791691
27015,144805820.1990841
27016,177111328.25423038
27018_AM,826062949.0956131
27019,100451110.08295499
27020_AM,447135145.64229
27021_AM,549681049.3608662
27022,294677753.16923034
27026_AM,455840771.9473031
2702801_AD,8795681.6356155
2702802,7252064.044082847
2702804_AD,82455546.93284479
2702805,9927540.713992715
2702806_AD,221707288.17631543
27030_AM,330747014.41597027
27031,199661334.07526514
27032_AM,261413314.9196331
27039_AM,266289717.00121742
27040_AM,304316142.48137337
27041_AM,416435872.6390298
27042_AM,311206936.8595596
27044_AM,371579280.63779557
27048_AM,248699060.5004077
27050_AM,562003483.5788885
27051,108712895.9376245
27057,184707971.0632078
27058_AM,287799023.37563765
27065,378683665.8965461
27066,108436345.20825791
27902,8064021.838130777
28002,19787477.76320088
28004,22019136.16809142
2800501,1759567.6162825206
2800502,16361210.230135547
2800503,28285475.72718816
2800504,15146507.710858122
2800505,26972122.731603082
2800601,45307407.65139662
2800701,22711718.555651657
2800702,3727024.116707178
2800703,1521026.4774976948
2800704,5693737.725255028
28008_AM,114976841.2917101
28009,37972544.04651779
28010,12678550.824655652
2801301,1461887.9406065664
2801302,1517703.5163912785
2801303,2326101.4408418736
2801304,184482295.35900813
28014,80468337.38590659
28015,20833595.396758314
28018,29571280.99277955
28022,47483735.05283734
28023,40944919.66262831
28026,49196264.66497405
28027_AM,563711957.9128487
28030_AM,46246448.24828118
28031_AM,145332134.66150114
28032_AM,53939483.53007325
28033,61887299.477306865
28038_AM,68244665.57085438
28040,49482632.00211708
28041,20804071.983337656
28043,126539393.63676973
28044,31542582.32694979
28045,183140709.29383457
28046,22331250.178056292
28047,25232778.322197374
2804901,1986030.7745523339
2804902,4442913.111084739
2804903_AD,5649037.986674747
28050_AM,18209529.201947756
28052_AM,159398110.2212449
28053,43176845.00456944
28054,68935341.91689649
2805801,258650.2116329756
2805802,5424803.066240322
2805803,558087.5771162286
2805804,16092237.753553146
2805805,370886.24071947706
2805806,7556131.238726155
2805807,2651128.3258819636
2805808,2811148.537615078
2805809,3538157.5826004664
28059,33192667.273713626
28060_AM,277866627.25139505
28061,65197476.88728818
2806501,12638017.403932434
2806502,2430852.8935613385
2806503,8768199.223281128
2806504,54908048.518633045
28066,17110168.201558337
28067_AM,72575378.73015521
28068,57416867.104964055
28072,45288890.40068409
28073,19710134.411189407
2807401,18715158.41290869
2807402,1149385.1332342979
2807403,7627214.413690565
2807404,1122427.1695122141
2807405,10087221.22332678
2807406,2313605.213118975
2807407,2287950.7839058177
28075,44377118.043048635
2807901,5212853.9677275205
2807902,6588281.46116572
2807903,5367037.703922445
2807904,5401046.36235989
2807905,9193753.668481657
2807906,5379124.213229704
2807907,4683859.191552823
2807908,238338069.69377264
2807909,46642511.37426127
2807910,25488625.518276203
2807911,14094617.783112004
2807912,7752518.148017001
2807913,14991628.475589234
2807914,6117802.083099497
2807915,11463238.317769505
2807916,27504866.544138324
2807917,20206862.415716816
2807918,51538709.251493454
2807919,35388987.40725551
2807920,22243644.242397785
2807921,41981123.42048156
2808001,28163437.011687282
2808002,10389730.592263428
28082,127135123.27446857
28083,34997092.78878035
28084,17963654.685080707
28085_AM,113448614.43923147
28086,49649275.841071546
28087,19262514.643026862
28089,31228802.243100293
28090,43721385.69736775
28091,45591967.45555317
2809201,20404601.517066624
2809202,7949776.545641642
2809203,1619870.1023548567
2809204,15034524.072738612
28095_AM,153603652.34682354
28096,101017807.0028886
28099_AM,76327111.20025857
28100,20134482.47007557
28104,43880387.70667319
2810601,25007020.119415134
28108,28568778.852178324
28110_AM,142076103.51275837
2811301,25345720.09760473
2811302,36754800.309242316
2811501,33891422.88260274
2811502,9296672.427015213
28119_AM,81274217.8144086
2812301,67527317.97786076
28125_AM,242233689.39510307
2812701,58320957.44463162
28129,38295346.28565286
28130,38866799.316979095
28131,56469112.503623344
28132,105297834.81974308
28133_AM,124101078.94234334
2813401,59312507.26567552
28137_AM,229995326.67078778
28140_AM,34435190.251025386
28141,24777158.791782092
28144,42320722.66911002
28145_AM,90874596.35077496
2814801,18359575.67171998
2814802,5703005.82949453
2814803,4537104.796311616
2814804,3873412.290187033
28149,8996966.969140287
28150,52184992.969356
28151_AM,56161122.767484084
28152,21784982.086384933
28154,43523480.16198842
28160,93951874.86968184
2816101,60240938.020824276
2816102,4043328.524617156
28162_AM,90211637.95353612
28164,34487718.38117523
28165_AM,149443995.72917786
28167,14404603.843638591
28171,77345087.22913086
28172,34601934.3648887
28176,34845168.8026406
28177,25512134.798859186
28180,119241802.42018616
28181,68294327.29368094
28901_AM,489534684.8926328
28903,37993597.49305136
29001,65234506.60484021
29002_AM,114743463.62775584
29005,9782554.069584405
29007,82868636.06347312
29008,73248627.05259006
29009_AM,95876394.02553658
29011_AM,229841650.97997177
29012,169977162.7886148
29015_AM,772757851.034449
29017,185985970.55930242
29023,145742156.41963175
2902501,13777117.710136445
2902502,7549877.96586299
2902503,5619535.060372489
29027_AM,20492243.539203852
29028_AM,356397822.2473984
29031_AM,329401744.81817555
29032,188198995.18085694
29038,105294600.35484771
29039_AM,133454297.55121459
29040_AM,243158201.0579598
29041,162783792.389576
29042,127624927.17872562
29045_AM,94817434.00004405
29046_AM,410427920.4014454
29049_AM,53581089.705449246
2905101,45357408.46684683
2905102,1439647.7539650137
2905103,91001481.78468323
2905401,3379104.2455801936
2905402,1430662.1387776274
2905403,5540429.465984833
2906701,882743.7522224599
2906702,129860036.85251947
2906703,197452.0096081027
2906704,885333.6186919599
2906705,195519.13697063646
2906706,77492910.86199665
2906707,58443000.89590469
2906708,84010181.90398096
2906709,3666121.303746068
2906710,12617099.798624683
2906711,27770005.482083507
29068,35574157.65154617
2906901,10407429.235694906
2906902,11834049.604336502
2906903,39992758.93179758
2906904,54840687.913040645
2907001,149135031.1052647
29072,74685710.3986711
29073_AM,80214095.93988031
29075,85303902.29560637
29076_AM,185629049.4194809
29079_AM,153384406.0258108
29080,63736768.336897455
29082_AM,52052416.11993678
29084_AM,461304398.37113875
29086_AM,124753171.31340024
29088_AM,211285490.5770409
29089_AM,177647804.02579385
29091,50546502.37385767
2909401,27566215.207968548
2909402_AD,59768404.38087696
2909403,9549244.883985078
2909404,61089745.59850699
29095_AM,92700739.16096844
29097_AM,103290036.5618723
29100_AM,183767709.21724495
29901,19832431.832522135
30001,235959527.5231587
30002,115171075.08398217
30003,252169823.13274992
30005,16246163.12034885
30007,23828601.446891762
30008,312280465.4568239
30009,16387432.049998123
30010,10127309.691588718
30011,87414186.33590595
30012,82607143.68288675
30013,185073460.0878455
30014_AM,151262053.336812
30015,860203254.8914151
3001601,898503.013290596
3001602,1052675.5612624527
3001603,1488363.5021016262
3001604,402114.2867449304
3001605,64680999.77017521
3001606,106589271.0069378
3001607,128132060.78238495
3001608,22799033.67553098
3001609,172778466.07487404
3001610,60129280.024654604
30017,299581790.3563587
30018,10287622.283118008
30019,367661865.14008677
30020,149665781.82773373
30021,274002209.3079408
30022,970442906.8632036
30023,56585991.311453536
3002401,6704269.891730588
3002402,1671256695.9089818
30025,15753073.369284976
30026,319437977.7113396
3002701,169801684.45415825
30028,956287081.7436612
30029_AM,664516791.0196049
3003001,5084505.127728701
3003002,3045599.6253169863
3003003,3661373.424590123
3003004,108397566.22107968
3003005,90004632.19033007
3003006,123973904.7592541
3003007,171822804.60653624
3003008,381228657.82235134
30033,145121159.513589
30035,75275359.48359232
30036,22322734.67049522
30037,189728554.27280435
30038,38855093.93780819
30039_AM,339058026.81054
30041,24828448.033109434
30042_AM,98696894.70375577
30043,606509040.4069979
30901,44154656.60290002
30902,19861294.49305996
31010_AM,60874267.07360763
31015_AM,189957040.68735954
31016,1913224.5526734232
31019_AM,736123316.3635796
31023,40618878.32651106
31029_AM,432409234.9243322
31036_AM,237209873.09892657
31038_AM,480645868.63438696
31041_AM,188227510.90667766
31042_AM,86200901.24292862
31050_AM,390370078.9759369
31060,2162035.4020119533
31067_AM,250651089.48535207
31070,18476536.17393533
31072_AM,80676324.29346326
31076_AM,91513707.25574307
31077,81180686.61484167
31078_AM,72968592.47713357
31084_AM,125924309.782753
31086,53508469.221149914
31088,48224540.532444574
31092_AM,1212183142.906709
31097,15405787.673097678
31098_AM,320053675.74667114
31104_AM,188457437.8296668
31108_AM,125061586.27347815
31122,3818570.0695366575
31138_AM,194846078.52502617
31142_AM,214156536.59666964
31149_AM,193434781.24118268
31157_AM,60648089.34297115
31163_AM,102540654.91450183
31165_AM,149303577.37932196
31169_AM,75200627.47055572
31176_AM,94331808.20176852
31191_AM,402554302.3731525
3120101,580627.7139736961
3120102,1355811.667067103
3120103,3573299.0885202703
3120104,4181838.210024807
3120105,3864309.3176660105
3120106,3761841.7218479286
3120107,6481309.304647171
3120108,1330467.3147900167
31202,88479416.67366149
31206_AM,81845962.00908902
31208_AM,106536386.37087928
31215,21089906.365116213
31216_AM,288550179.58729655
31221_AM,224071268.0384583
31227,98432130.17653377
31232,215901813.74701503
31249_AM,143769305.92629725
31250_AM,154447573.82694507
31251_AM,96507228.12507533
31258,1078661.5687564653
31260_AM,330135479.1126649
31901,1386291.1027512765
31902,25743796.955813933
31903,2692949.6044459837
31904_AM,252168869.65874812
31905_AM,84800576.76316223
31906_AM,46310354.31091622
31907,5097966.97356149
31908_AM,297361190.3504039
32001_AM,111205816.70806892
32004_AM,265591242.21109486
32007_AM,350879686.42670786
32008_AM,128375538.62792635
32009,85694815.61896852
32013_AM,317772584.6136137
32017_AM,706645460.6618454
32019,54402347.31000384
32020_AM,155735863.4636879
32024,67351846.86135022
32026_AM,77877633.89533696
32032,132757376.22883438
32042_AM,420996614.46125054
32043_AM,365580600.9058845
32045_AM,115164366.13412896
32050_AM,365610836.21942425
32051_AM,392734560.7208792
3205401,8643441.911530465
3205402,12070131.812579593
3205403,5676595.295312449
3205404,8211384.959084635
3205405,50004541.65193578
32056_AM,153437717.7424777
32058_AM,159350964.13137367
32063_AM,547160420.3360027
32067_AM,274952459.51053685
32069,25123960.40714348
32072_AM,178436924.0647741
32075_AM,90573244.10185464
32076_AM,205135130.83122578
32085,94139192.70099677
32086_AM,747564051.1916018
32091_AM,604934253.7911266
33001_AM,874296579.0134894
33002,376044803.0189006
3300401,26049245.98029581
33007_AM,462041564.34889615
33008_AM,525668680.31784755
33011,823541562.6740161
33012,212644012.52959886
33014,67401188.27022381
33015_AM,697568455.8199859
33016,55487959.59516805
33019_AM,110965747.18213432
33020_AM,70556708.31738013
33021,100721046.73420668
33023_AM,143860243.6037879
3302401,1068650.2933696227
3302402,252052.38104544178
3302403,2589902.223362507
3302404,1393444.958031767
3302405,14327467.30277193
3302406,2184792.8775708717
3302407,3081114.9106119755
3302408,2289726.865848854
3302409,154726512.8736386
33025,81154692.04191914
33026_AM,284861931.54929715
33031,82659268.23351097
33032,131042178.41659926
33033,315664124.2621513
33034,353420084.1843917
33035,105445438.52376989
33036,263412276.31840718
33037,146152352.3583418
33038_AM,141673611.0817044
33040_AM,192970866.01653716
33041,63383709.66838322
33042,5552439.7660546
3304401,423563.48526299605
3304402,2580873.1681922465
3304403,1828649.2148254653
3304404,5709646.100163193
3304405,1904932.654078769
3304406,4902932.224892507
3304407,370311.4712283719
3304408,3195166.5788749023
3304409,2733730.9444806785
3304410,1179618.697394923
3304411,564196.0264353227
3304412,11635585.688086182
3304413_AD,58422351.597047664
3304415,38725519.997902155
3304416,52054893.65969766
33045,126090896.07135862
33049,284216685.69534
33051_AM,175237336.26031086
33056,84396952.94182749
33059,226699576.23220822
33060,56193994.37180962
33066,210640552.3400293
33069_AM,43671215.04313319
33070_AM,191947575.21050367
33072_AM,990516029.8804251
33073,541961474.4830596
33074_AM,316235581.9224995
33076,275866231.89613295
34004_AM,336484666.7802417
34017_AM,630821285.5169582
34022_AM,911686594.3556074
34023,14257885.017819406
34047_AM,493790508.5846713
34056_AM,923588334.6614653
34069_AM,511777997.5358093
34079_AM,134789433.92362586
34080,62843092.730141975
34083_AM,697555455.5255082
3412001,226834.9632398739
3412002,69323948.46575758
3412003,214791.55928853346
3412004,1662572.4004452291
3412005,10312636.708643593
3412006,9360594.746406266
3412007,3881443.1431350186
34123_AM,741307904.0317221
34157_AM,519677127.7944876
34199_AM,1086308048.3310096
34225,40056986.20531516
34232_AM,855933631.5930852
35001,45405935.2334776
35002,78492933.2796142
35003_AM,354339072.99613225
3500401,3863784.4119197237
3500402,20087415.207237236
35006,32777103.241869524
35008,15819440.30039959
35009,62148052.39821822
35010,106867105.67553395
35011,38445081.182061516
35012,173352639.1828563
35013,32324576.08334094
35014,356850399.04511344
35015,383574965.0605498
3501601,33167262.982587684
3501602,6481549.468180675
3501603,11867774.92581043
3501604,8832245.345076641
3501605,41885106.27876665
35017,291874000.05656993
35018,41042352.505324185
3501901_AD,151343931.26985136
3501902,59506071.7893192
3501903,67276838.46733285
3501904,98828304.09835178
35020,124195756.87118587
35021,24283283.17279538
3502203,19610121.985303525
35023,42403539.40063778
35024,251404363.66431248
3502601_AD,6846455.063804394
3502602,2272968.036305048
3502603,27155628.701009195
3502604,33020290.103814792
3502606,31749426.559720516
35027,25933684.653140064
35028,64465209.393262215
35029,135134510.05380097
35030,277135612.18649805
35031,39563294.280039005
35032_AM,192445473.63435158
35033,37930636.82599784
35034,213625051.63260016
36003_AM,117824259.27459958
36004,30820097.79293288
36005,68188063.02481337
36006,23403429.735841874
36008,38114369.212381974
36009_AM,165083165.28885993
36015,79874263.26566744
36017,280929861.30120057
36018_AM,280315482.4504933
36021,74550808.22856562
36022,21584149.546491817
36023,20532401.43580895
36024,327022294.4366941
36026,36704485.393739425
36027,27769990.621382546
36028,52405588.66706075
36029,35047663.6077947
36030_AM,87483030.93738227
36032_AM,101641858.2639896
36033,53255909.138748504
36034_AM,108493466.9138873
36035,34616660.61157869
36037_AM,258723100.85652754
3603801,3564309.7275670925
3603802,4689342.8817860475
3603803,13262406.744338885
3603804_AD,45343748.61754857
3603805_AD,51542577.46846731
36039,61262400.22991925
36041,33957131.02490346
36042,125642948.13066922
36043,87049682.77569073
36044,6682822.201713148
36045,52085941.062080204
36046,19747441.099167965
36047_AM,377280731.35387915
36048,44138941.11565079
36049,35940952.21071035
36050,62577446.83662054
36051,45043175.177022986
36052,168044907.48653606
36053,24987299.63425207
36054,106653106.9030114
36055,68390996.10545124
36056_AM,70079525.37874407
3605701,1365402.809813908
3605702,1702407.3373114988
3605703,1691917.7012957009
3605704,3505441.654290672
3605705,5643385.83584871
3605706,5454248.759941088
3605707,22974798.774940126
3605708,39389726.45126872
3605709,23064962.109314207
36058,36909720.46898002
36059,155035132.99046996
36060,44139074.80924422
36061,33620649.78514303
36901,6684081.334445521
36902_AM,278467623.3533297
37008,46558434.8524478
37010_AM,778933136.4570374
37014_AM,716851141.8351059
37046_AM,106051153.0193969
37067_AM,73165141.0983444
37069_AM,284081717.24195343
37073_AM,535255206.3170719
37085,13639298.395597488
37092_AM,67617860.05248138
37103_AM,659628347.3157035
37107,240162199.59730616
37135_AM,864175440.2254947
37136_AM,926874012.6609653
37140_AM,1243630063.6079307
37142_AM,858061371.0532506
37156,63362109.159212664
37170_AM,610513891.5731155
37172_AM,559477152.1139879
37173_AM,685997467.3429933
37174_AM,546990072.686313
37246,22993528.56294018
3727401,978117.8914631339
3727402,3134630.8340099794
3727403,18408841.70908297
3727404,9680974.492506577
3727405,3248211.255727854
3727406,4094277.232061752
37294,10033186.610402046
37313_AM,527927631.85327446
37322_AM,114005665.26621018
37354_AM,124738843.17938364
37362,21807541.96374216
37374_AM,581598658.9519807
37376_AM,1037539282.6128123
38001,106266509.76082706
38004,34519570.74675944
38005,179495403.45121282
3800601,82077950.81152071
38008,30840028.137753483
38009,14417619.33303175
38010,66896428.92678238
38011,49456586.37715877
38013_AM,164835636.425218
38015_AM,53265793.79960922
38017,163251339.90514952
38018,24099566.385569684
38019,147894588.09031308
38020_AM,148705621.9704535
38022,95600142.10520022
3802301,13665834.756172132
3802302,11521849.371916287
3802303,7903463.706838429
3802304,17528325.059422158
3802305,29541079.029701713
3802306,22726814.058732606
38024,35914448.49012685
38025,13975425.662433129
38026,205708717.04972818
38027,136032023.13562942
38028,8839864.789810576
38029_AM,177541345.69812647
38031,56897455.776785485
38032,39359025.537790105
38033_AM,77891807.7496885
38034,20479031.360538077
38035_AM,98558067.68367195
38036_AM,163211134.07003352
38037,43446371.925812915
3803801,2209031.649248517
3803802,801747.8431357992
3803803,3916267.2749610674
3803804,1038763.292865339
3803805,1301144.0225997914
3803806,2172632.1525095142
3803807_AD,119566563.61834946
3803809,3715669.1459322367
3803810,1243140.930495595
3803811,5930727.022514097
3803812,8710801.396089224
38039,22621430.264871813
38040,51539444.41825481
38041,18429288.12628008
38042,24455490.56901291
38043,30037482.79557756
38045_AM,65671560.96331199
38046,26865936.88306775
38048,103613719.49267969
38049_AM,205975804.11727563
38051,18309939.950871058
38053_AM,126972426.64101057
39001_AM,99717463.36635228
39002_AM,108248238.54711097
39008,6821164.799153609
39009_AM,55649151.30158372
39012,33577471.53878802
39016,36591514.26272258
39018,19031983.872428223
39020_AM,195762641.3338158
39023,5931336.643414749
39025,45368428.53982348
39026_AM,338508668.9189372
39027_AM,313881161.08425546
39028,43177537.74035724
39035,15718049.373513736
39037_AM,101072790.6292403
39040,28388472.39510487
39041_AM,342104203.14523494
39042,26790974.914404236
39043_AM,63761124.66128331
39044,24487069.11758221
39047_AM,39300175.13784755
39052,83322937.69011787
39054,18010856.0449576
39055_AM,575098618.6365813
39056_AM,72424367.73770434
39059,4114593.874434347
39060,32192027.771152582
39061_AM,111586783.00450048
39073,17212649.50289858
39074,47812387.83249983
3907501,380952.547160886
3907502,1503954.5847195925
3907503,696281.8987965947
3907504,3122648.4798997357
3907505,2367073.25606592
3907506,820482.6911031951
3907507,2282682.480326142
3907508,23580520.128531735
39076,28427040.16620389
39078_AM,135539750.803886
39079,11204700.587263806
39080_AM,91890833.31770368
39082_AM,568940653.2909863
39085,24583276.793183018
3908701,984152.7081547937
3908702_AD,4857057.4082274465
3908703,6325718.387262739
3908704,23330936.133859374
39091_AM,610580279.357483
39094_AM,618667267.1753758
39099_AM,79348154.76464699
39102_AM,113792294.60593256
40032_AM,740889228.4164283
40040_AM,274758212.46175086
40041_AM,578494119.2209492
40043_AM,305849939.4817026
40057_AM,398581635.0161642
40063,217620869.04716063
40076,205208156.62286678
40101_AM,341003650.07294476
40112_AM,44791360.24151809
40138_AM,497542984.5271048
40141_AM,297931772.7700088
40145_AM,368773136.1134142
40149_AM,937789930.98046
40155,36667684.029173344
40170_AM,801737654.0660001
40181,145028628.97027805
4019401_AD,924539.6151467124
4019403,852013.4432814444
4019404,140941019.28263888
4019405,1820031.1192801306
4019406,567217.079698543
4019407,18772816.56395447
40225_AM,363627157.32013875
40906_AM,81363146.80060722
4100401,1050897.9549037502
4100403,1236743.8157460436
4100404_AD,282881984.81424373
41005,82107855.99431059
41007,17699567.918523733
41010,14156842.366161311
41011_AM,244147339.52932292
41012_AM,508422029.236546
